"警犬技术是一门为侦查破案和安全防范服务的综合性应用科学，是刑事侦查和治安防范科学的组成部分，在公安、司法、国家安全等部门广泛应用。警犬技术专业主要培养公安业务基础扎实，精通警犬技术，有教学、科研和实践能力的警犬技术应用型人才，并分为刑侦、治安和缉毒三个专业方向。警犬技术专业是一门为侦查破案和安全防范服务的综合性应用学科，是刑事侦查和安全防范科学的分支。警犬技术作为我国公安机关的一种专门手段，在侦查、治安、警卫、消防、边防保卫领域中有着广泛的用途。主要培养掌握警犬训练及使用的理论、方法、技能，具有教学能力和公安工作实践能力的警犬技术专业人才，学生在中国刑事警察学院警犬技术系毕业后可选择从事警犬技术专业或者与其他专业一样进行广泛选岗。","公安学类","法学","51","警犬技术",\N,\N,\N,\N,"030605TK",\N
"经济犯罪侦查专业培养熟悉我国公安工作的基本路线、方针、政策和相关的法律法规，掌握经济犯罪侦查工作的基本知识和技能，能从事经济犯罪侦查工作的高级技术应用性专门人才。该专业学生能够系统地学习刑事法学、经济法学、案件侦查、物证技术等专业的基本理论和基础知识，能够熟练地运用侦查策略方法和刑事科学技术。可在检察、纪检部门、公安部门以及企事业单位相关岗位工作。","公安学类","法学","52","经济犯罪侦查",\N,\N,\N,\N,"030606TK",\N
"边防指挥专业专业培养目标：培养熟悉我国公安工作的方针政策和相关的法律法规，掌握部队管理、作战指挥等方面的基本知识和技能，能胜任部队管理、作战指挥等任务的高级技术应用性专门人才。","公安学类","法学","53","边防指挥",\N,\N,\N,\N,"030607TK",\N
"消防指挥专业是能从事部队管理、灭火救援指挥、组织训练等方面工作的高级技术应用性专门人才。消防指挥学是应用军队指挥学的基础理论，结合消防部队作战的具体特点，重点研究消防部队灭火救援作战组织指挥规律、指导抢险救灾组织指挥实践的科学。作为一门知识体系，消防指挥学的理论基础是“军队指挥学理论”和“火灾科学理论”。在一般指挥规律研究方面,它与作战指挥学是类同的。但是，消防指挥学研究的对象和内容，具有相对独立性，系统性和综合性。其研究对象是：消防部队在平战时的火灾、生化事故、核事故、重大交通事故、洪灾、震灾等灾害中的灭火救援组织指挥问题。其研究内容涉及：火灾科学、灭火战术学、灭火技术学、消防工程技术学、消防技术装备学、灾害后勤学、军队管理学等学科。消防指挥学理论体系是由火灾基础理论、军事学理论、作战指挥学理论、灭火战术基础理论、火灾扑救技术与战术方法、社会抢险救援组织指挥方法等构成，它是灭火救援组织指挥与技术方法的知识体系，是军队指挥学科中的一个不可替代的学科专业类别。该专业学生主要学习消防工程、土木工程、安全管理和管理学等方面基本理论和基本知识，受到消防技术标准审核、监督管理和组织指挥等方面机能的基本训练，具有消防监督、队伍管理和灭火救援工作的组织指挥的基本能力。","公安学类","法学","54","消防指挥",\N,\N,\N,\N,"030608TK",\N
"警卫学是一门研究警卫活动的现象、特点、规律和对策的综合性应用科学，是公安学的一个重要分支学科。它注意总结中国警卫工作的历史经验，特别是中国共产党领导的警卫工作的实践经验，广泛地应用政治学、法学、社会学、心理学、管理学、公安学等学科的知识进行研究。","公安学类","法学","55","警卫学",\N,\N,\N,\N,"030609TK",\N
"公安情报学是一门新兴的分支学科。公安情报学专业是情报学理论、方法运用到公安警务领域，并在公安情报工作实践中抽象、总结原理规律而形成的一门具有部门行业特征的应用情报学科。探讨和阐明情报学与公安情报学的关系，是确立公安情报学学科体系的基础，是明确公安情报学其特有理论结构、性质和功能，掌握公安情报学理论与实践发展的特点、方向及其演化规律的前提。","公安学类","法学","56","公安情报学",\N,\N,\N,\N,"030610TK",\N
"犯罪学是一门以犯罪现象为研究对象的学科。在我国大陆地区，无论理论研究还是实际操作范围，犯罪学隶属于法学，属刑事法学方向。犯罪学作为独立学科，在国外已经有一百多年的历史。在中国，犯罪学作为独立学科的形成，起始于20世纪80年代初期。1992年4月中国犯罪学研究会的成立，标志着我国的犯罪学研究进入了一个新的发展阶段。当前，我国经济发展迅速，在这一时期，各种刑事犯罪活动成为深化改革开放的消极因素和破坏力量。重大刑事犯罪，诸如金融犯罪、毒品犯罪、团伙与黑社会组织犯罪等都出现了新的特点，并有进一步严重化的趋势，加强犯罪学理论的研究和犯罪学专业人才的培养，可谓迫在眉睫。与此同时，随着改革开放的进一步深入发展，各种犯罪还将发生新的变化，出现新的特点，也还会出现新的犯罪形式。这也为犯罪学理论研究提出了许多更深的研究课题。","公安学类","法学","57","犯罪学",\N,\N,\N,\N,"030611TK",\N
"公安管理学专业着重培养能在公安机关综合管理、政治工作、法制工作、后勤保障等部门从事管理、法制工作和在公安业务部门从事警务指挥、组织管理、信息调研工作以及在相关领域从事教学、科研工作的高级复合型专门人才。公安管理是国家公共行政管理的重要组成部分，通过对公安机关的有效组织和管理，促进公安行政行为的实施以确保公安机关职能充分发挥的活动过程。也就是说，公安机关未来提高系统功能，有效地保卫国家安全，维护社会治安，根据国家的法制，运用现代管理理论、管理方法和技术手段，有意识、有计划、有组织地进行一切协调活动。其目的就是确保公安机关自身职能的充分发挥，使公安机关充分体现出其固有的宗旨和使命。公安管理的特征包括：政治性、法制性、强制性、服务性和层次性。","公安学类","法学","58","公安管理学",\N,\N,\N,\N,"030612TK",\N
"涉外警务专业是指公安机关和警察人员依法行使警察职权，对具有涉外因素的事务实施行政和刑事管辖活动的总称，或者说是公安涉外管理的总和。涉外因素包括外国人、外国政府、外国组织、外国机构，也包括在中国领域外发生的涉及中国国家或中国公民利益的事务，同外交学、国际关系学、国际法学、涉外行政法学、犯罪学、治安管理学、侦查学等学科有着很强的交叉性和渗透性。如今我国公安机关与世界各国警察机构的交流和合作在进一步加强，涉外治安管理和涉外刑事管辖进一步国际化，迫切需要国际型的高级执法人才。","公安学类","法学","59","涉外警务",\N,\N,\N,\N,"030613TK",\N
"国内安全保卫专业培养适应社会主义和谐社会建设需要，掌握马克思主义基本原理，政治坚定，具有良好职业素养、科学素养和人文素养，熟悉党和国家的路线、方针、政策，掌握国内安全保卫方面的基础理论、基本知识，具备维护国家安全与社会政治稳定方面的职业核心能力和创新精神，能在公安机关国内安全保卫部门、防范和处置邪教犯罪部门、防范和打击恐怖主义犯罪活动部门等从事相关业务工作，以及能在相关领域从事教学、科研工作的应用型高级专门人才。","公安学类","法学","60","国内安全保卫",\N,\N,\N,\N,"030614TK",\N
"警务指挥与战术专业学制4年，讲求课堂教学与警务实践有机结合，学生除学习基础课程和专业课程外，还要掌握各种警体实战技能，接受严格的警务化、作战化训练，并深入实战部门进行警务实践。警务指挥与战术专业旨在培养适应社会主义和谐社会建设需要，掌握马克思主义基本原理，具有良好的科学素质、人文素质与警察基本素质，既有较高的执法能力和指挥辅助决策能力，又有较强的警务实战训练组织能力，全面系统地掌握警务指挥学基本知识和基本技能，能在公安一线从事警务指挥辅助以及警务实战训练组织的应用型高级专门人才。","公安学类","法学","61","警务指挥与战术",\N,\N,\N,\N,"030615TK",\N
